coprd_company_code,company_name,coprd_date,mr_info_full_name,coprd_product_code,product_name_mst,coprd_industry_code,coprd_industry_name,nic_prod_code,nic_name,coprd_owner_code,owner_gp_name,coprd_allind_size_code,coprd_allind_size_name,coprd_leafind_size_code,coprd_leafind_size_name
48799,COAL INDIA LTD.,12/31/2013,Interim financials,2.10611E+19,Securities investment services,1.0204E+14,Other fund based financial services,64300,"Trusts, funds and other financial vehicles",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
48799,COAL INDIA LTD.,3/31/2014,Annual Report,2.10611E+19,Securities investment services,1.0204E+14,Other fund based financial services,64300,"Trusts, funds and other financial vehicles",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
48799,COAL INDIA LTD.,6/30/2014,Interim financials,2.10611E+19,Securities investment services,1.0204E+14,Other fund based financial services,64300,"Trusts, funds and other financial vehicles",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/1988,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,NA,NA,NA,NA
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1989,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,NA,NA,NA,NA
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1989,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,NA,NA,NA,NA
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1990,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,NA,NA,NA,NA
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1990,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,NA,NA,NA,NA
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1991,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0604000000000000,Decile 4,0605000000000000,Decile 5
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1991,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0604000000000000,Decile 4,0605000000000000,Decile 5
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1992,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0603000000000000,Decile 3,0603000000000000,Decile 3
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1992,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0603000000000000,Decile 3,0603000000000000,Decile 3
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1993,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0602000000000000,Decile 2,0602000000000000,Decile 2
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1993,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0602000000000000,Decile 2,0602000000000000,Decile 2
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1994,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0602000000000000,Decile 2,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1994,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0602000000000000,Decile 2,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1995,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1995,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1996,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1996,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1997,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/1997,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1997,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/1997,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1998,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/1998,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1998,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/1998,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/1999,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/1999,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/1999,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/1999,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2000,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2000,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2000,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2000,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2001,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2001,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2001,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2001,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2002,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2002,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2002,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2002,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2003,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2003,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2003,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2003,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2004,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2004,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2004,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2004,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2005,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2005,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2005,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2005,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2006,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2006,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2006,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2006,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2007,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2007,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2007,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2007,Interim financials,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2008,Annual Report,1.003E+19,"Drugs, medicines & allied products",1.01012E+14,Drugs & pharmaceuticals,21009,Manufacture of other pharmaceutical and botanical products n.e.c. like hina powder etc.,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2008,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2008,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2008,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2009,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2009,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2009,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2009,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2010,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2010,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2010,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2010,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2011,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2011,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2011,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2011,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2012,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2012,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2012,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2012,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2013,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2013,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,9/30/2013,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,12/31/2013,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,3/31/2014,Annual Report,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
62987,DR. REDDY'S LABORATORIES LTD.,6/30/2014,Interim financials,1.00365E+19,Drug formulations,1.01012E+14,Drugs & pharmaceuticals,21002,Manufacture of allopathic pharmaceutical preparations,20101020140,Dr. Reddy's Group,0601000000000000,Decile 1,0601000000000000,Decile 1
79498,G A I L (INDIA) LTD.,3/31/1989,Annual Report,2.10401E+19,LNG storage & distribution,1.01041E+14,LNG storage & distribution,52109,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade zones]",10101000000,Central Govt. - Commercial Enterprises,NA,NA,NA,NA
79498,G A I L (INDIA) LTD.,3/31/1991,Annual Report,2.10401E+19,LNG storage & distribution,1.01041E+14,LNG storage & distribution,52109,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade zones]",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
79498,G A I L (INDIA) LTD.,3/31/1992,Annual Report,2.10401E+19,LNG storage & distribution,1.01041E+14,LNG storage & distribution,52109,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade zones]",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
79498,G A I L (INDIA) LTD.,3/31/1993,Annual Report,2.10401E+19,LNG storage & distribution,1.01041E+14,LNG storage & distribution,52109,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in foreign trade zones]",10101000000,Central Govt. - Commercial Enterprises,0601000000000000,Decile 1,0601000000000000,Decile 1
